Plot_Number,Tag_Num,Tree.ID,X.Person1,Y.Person1,Elevation.Person1,Total.Height.Person1,Height.To.Crown.Base.Person1,Max.Crown.Diameter.Person1,Min.Crown.Diameter.Person1,Crown.Rotation.Person1,R.Person1,G.Person1,B.Person1,DBH.Person1,Lean.Angle.From.Vertical.Person1,Lean.Azimuth.Person1,Status.Code.Person1,TopX.Person1,TopY.Person1,X.Person2,Y.Person2,Elevation.Person2,Total.Height.Person2,Height.To.Crown.Base.Person2,Max.Crown.Diameter.Person2,Min.Crown.Diameter.Person2,Crown.Rotation.Person2,R.Person2,G.Person2,B.Person2,DBH.Person2,Lean.Angle.From.Vertical.Person2,Lean.Azimuth.Person2,Status.Code.Person2,TopX.Person2,TopY.Person2,diffX,diffY,diffTopX,diffTopY,diff,diffTop,PlotID,Study,Year,Plot_Name,Species,DBH_cm,LiDAR_visible,Distance,Azimuth,Anomaly_Num,Anomaly1,Anomaly2,Anomaly3,Bear_damage_percent,Note,Xfield,Yfield,hanusHt,fvsHt,origdiffX.Person1,origdiffY.Person1,origdiff.Person1,origdiffX.Person2,origdiffY.Person2,origdiff.Person2,heightdiff,aveBaseX,aveBaseY,aveBaseElevation,aveHeight,aveTopX,aveTopY,topElevation,aveCrownDia,DataFile,FileTitle,Total.return.count,Return.1.count,Return.2.count,Return.3.count,Return.4.count,Return.5.count,Return.6.count,Return.7.count,Return.8.count,Return.9.count,Other.return.count,Elev.minimum,Elev.maximum,Elev.mean,Elev.mode,Elev.stddev,Elev.variance,Elev.CV,Elev.IQ,Elev.skewness,Elev.kurtosis,Elev.AAD,Elev.MAD.median,Elev.MAD.mode,Elev.L1,Elev.L2,Elev.L3,Elev.L4,Elev.L.CV,Elev.L.skewness,Elev.L.kurtosis,Elev.P01,Elev.P05,Elev.P10,Elev.P20,Elev.P25,Elev.P30,Elev.P40,Elev.P50,Elev.P60,Elev.P70,Elev.P75,Elev.P80,Elev.P90,Elev.P95,Elev.P99,Canopy.relief.ratio,Elev.SQRT.mean.SQ,Elev.CURT.mean.CUBE,Int.minimum,Int.maximum,Int.mean,Int.mode,Int.stddev,Int.variance,Int.CV,Int.IQ,Int.skewness,Int.kurtosis,Int.AAD,Int.L1,Int.L2,Int.L3,Int.L4,Int.L.CV,Int.L.skewness,Int.L.kurtosis,Int.P01,Int.P05,Int.P10,Int.P20,Int.P25,Int.P30,Int.P40,Int.P50,Int.P60,Int.P70,Int.P75,Int.P80,Int.P90,Int.P95,Int.P99,Profile.area
16,60,16_60_TSHE,411372.0685,5277038.44,261.692972,31.650955,18.990573,4.625774,4.625774,0,244,120,50,0.417,2.227674,55.179666,0,411373.0785,5277039.142,411372.0906,5277038.48,-32767,31.643626,18.986176,4.625774,4.625774,0,244,120,50,0.417,2.273423,54.271302,0,411373.1096,5277039.213,-0.022125,-0.040403999,-0.031125187,-0.070904111,0.046065158,0.077434941,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,41.7,Y,10.3,18,0,0,NA,NA,NA,NA,411370.8607,5277038.543,34.98990618,28.91108633,1.207824958,-0.103182119,1.212224269,1.229949958,-0.06277812,1.231551051,0.007329,411372.0796,5277038.46,261.692972,31.6472905,411373.0941,5277039.178,293.3402625,4.625774,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_60.las,Plot_16_Tree_60,2101,2012,89,0,0,0,0,0,0,0,0,0,3,1.029435,0.52381,0.76706,0.588381,0.745128,1.1,0.723875,2.583178,0.635347,0.517,0.43981,1.029435,0.428541,0.079041,0.028696,0.416288,0.184441,0.066961,0.014,0.073,0.146,0.325,0.421,0.512,0.656,0.839,1.073,1.357,1.521,1.672,2.271,2.59,2.849,0.343145,1.283681,1.478769,147,255,186.10614,177.857143,18.649031,347.786348,0.100206,26,0.704713,3.156783,14.894763,186.10614,10.304123,1.582666,1.221677,0.055367,0.153595,0.118562,153,159,166,172,172,172,178,185,185,191,198,204,210,223,236,35.111092
16,61,16_61_TSHE,411371.987,5277035.73,261.79604,29.666453,17.799872,3.710232,3.710232,0,244,120,50,0.309,0.744065,55.897443,0,411372.306,5277035.945,411371.9951,5277035.757,-32767,29.648868,17.789321,3.710232,3.710232,0,244,120,50,0.309,0.733573,70.132955,0,411372.3521,5277035.886,-0.008125,-0.027903999,-0.04612515,0.059095909,0.029062842,0.074965698,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,30.9,Y,7.8,25,0,0,NA,NA,NA,NA,411370.9742,5277035.817,28.51696249,23.18894954,1.012777559,-0.08700074,1.016507508,1.020902559,-0.059096741,1.022611588,0.017585,411371.9911,5277035.743,261.79604,29.6576605,411372.3291,5277035.916,291.4537005,3.710232,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_61.las,Plot_16_Tree_61,2764,2383,379,2,0,0,0,0,0,0,0,0,3,0.960076,0.095238,0.707667,0.500792,0.737095,0.9465,0.759724,3.008361,0.567476,0.493,0.824762,0.960076,0.393684,0.063933,0.034037,0.410055,0.162396,0.086457,0.018,0.06315,0.12,0.2906,0.36775,0.445,0.6754,0.92,1.0788,1.2231,1.31425,1.4544,1.9994,2.373101,2.844811,0.320025,1.192626,1.374357,140,255,188.141462,183.809524,17.357159,301.270969,0.092256,20,0.8779,4.225676,12.953392,188.141462,9.303051,1.374927,1.795327,0.049447,0.147793,0.192983,153,166,172,172,178,178,185,185,191,191,198,198,210,223,242,32.717049
16,64,16_64_TSHE,411367.156,5277036.048,263.024406,32.553153,19.531892,4.205695,4.205695,0,244,120,50,0.365,0.959177,3.366461,0,411367.188,5277036.592,411367.2686,5277036.109,-32767,32.565053,19.539032,4.205695,4.205695,0,244,120,50,0.365,0.770476,306.830645,0,411366.9181,5277036.371,-0.112625,-0.060904,0.269875107,0.220595818,0.128037838,0.348561456,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,36.5,Y,6.8,1,0,0,NA,NA,NA,NA,411367.7965,5277035.546,32.03042244,26.28559202,-0.640476363,0.50173567,0.81360227,-0.527851363,0.56263967,0.771485878,0.0119,411367.2123,5277036.078,263.024406,32.559103,411367.0531,5277036.482,295.583509,4.205695,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_64.las,Plot_16_Tree_64,2574,2458,116,0,0,0,0,0,0,0,0,0,3,0.911475,0.285714,0.736904,0.543027,0.808474,0.88875,1.076209,3.451965,0.574986,0.442,0.489286,0.911475,0.397923,0.098302,0.046235,0.436571,0.247039,0.116191,0.01273,0.065,0.147,0.2876,0.335,0.389,0.5434,0.775,0.915,1.099,1.22375,1.3836,2.0547,2.5964,2.89854,0.303825,1.172008,1.38765,147,255,188.592463,184.714286,17.282787,298.694712,0.091641,20,0.558591,3.334451,13.574725,188.592463,9.555301,1.049354,1.343538,0.050666,0.109819,0.140607,153,166,172,172,178,178,185,185,191,198,198,204,210,217,236,30.419753
16,66,16_66_TSHE,411365.958,5277033.865,263.480999,28.421766,17.05306,3.06785,3.06785,0,244,120,50,0.244,1.340324,217.206015,0,411365.556,5277033.335,411365.6706,5277033.625,-32767,28.238724,16.943235,3.06785,3.06785,0,244,120,50,0.244,0.619226,86.146628,0,411365.9751,5277033.646,0.28737,0.239606,-0.41912517,-0.310403606,0.374155786,0.521551825,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,24.4,Y,5.2,337,0,0,NA,NA,NA,NA,411365.646,5277033.534,23.91502036,19.17405981,0.312001868,0.33107476,0.454923799,0.024631868,0.09146876,0.094727308,0.183042,411365.8143,5277033.745,263.480999,28.330245,411365.7656,5277033.491,291.811244,3.06785,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_66.las,Plot_16_Tree_66,1979,1796,181,2,0,0,0,0,0,0,0,0.002,3,1.046198,0.049587,0.748453,0.560182,0.715403,1.1665,0.590499,2.514087,0.616727,0.571,0.892413,1.046198,0.422502,0.060288,0.024424,0.403845,0.142693,0.057807,0.01778,0.072,0.1368,0.3132,0.4145,0.4984,0.75,0.942,1.1258,1.4046,1.581,1.7398,2.1394,2.4593,2.88944,0.348298,1.286246,1.465873,147,242,188.770086,190.730159,14.843647,220.333867,0.078633,20,0.513002,3.814107,11.441359,188.770086,8.124812,0.591229,1.307316,0.043041,0.072768,0.160904,159,166,172,178,178,178,185,191,191,198,198,198,204,217,230,35.179324
16,67,16_67_TSHE,411364.6035,5277031.162,264.259844,31.770025,19.062015,4.042971,4.042971,0,244,120,50,0.346,1.102553,79.204742,0,411365.204,5277031.276,411365.2331,5277031.518,-32767,31.910328,19.146196,4.042971,4.042971,0,244,120,50,0.346,0.79642,199.149832,0,411365.0876,5277031.099,-0.629625,-0.356904,0.116374968,0.176596109,0.723745885,0.21149307,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,34.6,Y,3.6,305,0,0,NA,NA,NA,NA,411364.7289,5277030.812,30.87946648,25.26856697,-0.12535264,0.349324831,0.37113491,0.50427236,0.706228831,0.867784406,0.140303,411364.9183,5277031.34,264.259844,31.8401765,411365.1458,5277031.188,296.1000205,4.042971,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_67.las,Plot_16_Tree_67,1836,1791,45,0,0,0,0,0,0,0,0,0,3,0.812414,0,0.789103,0.622684,0.971306,1.205,1.115891,3.161936,0.643079,0.372,0.507,0.812414,0.418756,0.130601,0.036093,0.515447,0.311879,0.086191,0.00635,0.037,0.0735,0.151,0.196,0.2595,0.369,0.507,0.695,0.942,1.401,1.585,2.007,2.55175,2.8913,0.270805,1.132414,1.375249,147,255,188.614924,196.714286,16.450417,270.616213,0.087217,20,0.594557,3.586706,13.114647,188.614924,9.080181,0.852504,1.155027,0.048141,0.093886,0.127203,159,166,172,172,178,178,185,185,191,198,198,198,210,223,236,27.066216
16,69,16_69_TSHE,411368.248,5277028.844,263.620008,31.776305,19.065783,4.67971,4.67971,0,244,120,50,0.424,0.255864,280.557647,0,411368.1085,5277028.87,411368.2936,5277028.662,-32767,31.756641,19.053985,4.67971,4.67971,0,244,120,50,0.424,0.549863,336.29885,0,411368.1711,5277028.941,-0.045629,0.182151999,-0.062625034,-0.070904073,0.187780075,0.094600648,16,T3,2021,16_A_Alt-2_EVDP_4,TSHE,42.4,Y,0,0,0,0,NA,NA,NA,NA,411367.6778,5277028.747,35.36876654,29.24818772,0.5702,0.0967,0.578341534,0.615829,-0.085452,0.621729364,0.019664,411368.2708,5277028.753,263.620008,31.766473,411368.1398,5277028.905,295.386481,4.67971,H:\T3_DroneLidar\Aa\Plots16_31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_69.las,Plot_16_Tree_69,2142,2095,47,0,0,0,0,0,0,0,0,0.001,3,0.857952,0.286619,0.794262,0.630853,0.925765,0.97275,1.150599,3.076681,0.646477,0.3085,0.273381,0.857952,0.415544,0.136533,0.046667,0.484344,0.328563,0.112305,0.01041,0.066,0.133,0.244,0.29025,0.334,0.445,0.5505,0.647,0.89,1.263,1.686801,2.1959,2.5979,2.87459,0.285746,1.169034,1.414599,134,255,190.44958,183.936508,18.648348,347.760885,0.097918,26,0.361461,3.06232,14.828174,190.44958,10.433814,0.660626,1.258597,0.054785,0.063316,0.120627,153,166,166,172,178,178,185,191,198,198,204,204,217,223,236,28.81876
17,10,17_10_TSHE,411060.228,5276472.002,274.998864,38.886364,23.331819,5.305045,5.305045,0,244,120,50,0.511,0.454823,174.98202,0,411060.255,5276471.695,411059.7191,5276472.055,-32767,38.824342,23.294606,5.305045,5.305045,0,244,120,50,0.511,0.938448,122.965318,0,411060.2526,5276471.709,0.508909,-0.052631999,0.002409167,-0.014131918,0.511623394,0.014335801,17,T3,2021,17_A_Alt-2_Poly,TSHE,51.1,Y,15.1,73,0,0,NA,NA,NA,NA,411059.8917,5276471.7,39.74514485,33.15653266,0.336298185,0.30233726,0.452221503,-0.172610815,0.354969259,0.394712134,0.062022,411059.9735,5276472.028,274.998864,38.855353,411060.2538,5276471.702,313.854217,5.305045,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_10.las,Plot_17_Tree_10,1682,1621,61,0,0,0,0,0,0,0,0,0,3,0.972387,0.142857,0.760399,0.578207,0.781993,0.9435,0.949529,3.147557,0.602792,0.473,0.694643,0.972387,0.415885,0.091239,0.042124,0.427695,0.219385,0.101288,0.01181,0.076,0.1482,0.2872,0.3705,0.442,0.606,0.8375,1.0186,1.2244,1.314,1.4486,2.1959,2.68395,2.93019,0.324129,1.234261,1.445827,147,249,194.515458,184.238095,19.021953,361.834681,0.097791,32,0.242296,2.43164,15.884201,194.515458,10.79174,0.631077,0.795083,0.05548,0.058478,0.073675,159,166,172,178,178,185,185,191,198,204,210,210,217,230,236,32.152899
17,12,17_12_TSHE,411060.4035,5276459.858,281.588475,37.111007,22.266604,4.436274,4.436274,0,244,120,50,0.393,1.295061,184.583883,0,411060.3365,5276459.022,411060.7401,5276458.929,-32767,36.864682,22.118809,4.436274,4.436274,0,244,120,50,0.393,0.65252,284.742804,0,411060.3341,5276459.036,-0.336566,0.928774,0.002409429,-0.014133004,0.987875405,0.014336916,17,T3,2021,17_A_Alt-2_Poly,TSHE,39.3,Y,17.6,115,0,0,NA,NA,NA,NA,411061.4025,5276459.847,33.65685583,27.72671489,-0.998985052,0.01080041,0.999043434,-0.662419052,-0.91797359,1.132022311,0.246325,411060.5718,5276459.393,281.588475,36.9878445,411060.3353,5276459.029,318.5763195,4.436274,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_12.las,Plot_17_Tree_12,1234,1200,34,0,0,0,0,0,0,0,0,0,3,1.038177,0,0.751865,0.565301,0.724217,1.018,0.65812,2.634174,0.60538,0.51,0.916,1.038177,0.421293,0.064935,0.035078,0.405801,0.154133,0.083263,0.00833,0.05665,0.1223,0.3088,0.408,0.5429,0.788,0.916,1.114,1.3061,1.426,1.667401,2.1654,2.58875,2.818061,0.346059,1.281661,1.467087,147,255,188.490276,184.714286,16.596553,275.445566,0.08805,20,0.419643,3.332718,13.127039,188.490276,9.229368,0.600875,1.208395,0.048965,0.065105,0.130929,153,166,166,172,178,178,185,185,191,198,198,204,210,217,230,35.816036
17,14,17_14_TSHE,411054.6225,5276456.121,283.557581,36.48702,21.892213,4.656666,4.656666,0,244,120,50,0.421,0.909088,53.110308,0,411055.0855,5276456.468,411054.9978,5276456.187,-32767,36.476287,21.885773,4.656666,4.656666,0,244,120,50,0.421,0.87292,356.782396,0,411054.9666,5276456.742,-0.375282,-0.065800999,0.118908741,-0.273131757,0.381007022,0.29789301,17,T3,2021,17_A_Alt-2_Poly,TSHE,42.1,Y,14.7,137,0,0,NA,NA,NA,NA,411055.4769,5276456.534,35.20693147,29.10416437,-0.854375893,-0.412950589,0.948939595,-0.479093893,-0.34714959,0.591644992,0.010733,411054.8101,5276456.154,283.557581,36.4816535,411055.026,5276456.605,320.0392345,4.656666,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_14.las,Plot_17_Tree_14,1766,1704,62,0,0,0,0,0,0,0,0,0,3,1.051243,1,0.68286,0.466297,0.649573,0.99175,0.467171,2.550057,0.552387,0.5025,0.501,1.051243,0.387099,0.038993,0.030524,0.368229,0.100732,0.078854,0.015,0.0745,0.1545,0.388,0.526,0.6265,0.829,1.009,1.144,1.3365,1.51775,1.682,2.0295,2.25225,2.76705,0.350414,1.253453,1.406122,147,249,189.786523,190.714286,16.58069,274.919274,0.087365,20,0.444453,3.417572,12.837905,189.786523,9.173498,0.599429,1.354952,0.048336,0.065344,0.147703,159,166,172,178,178,178,185,191,191,198,198,204,210,217,236,36.952954
17,18,17_18_TSHE,411046.5135,5276451.958,286.610359,33.125659,19.875395,4.034259,4.034259,0,244,120,50,0.345,1.408263,190.295404,0,411046.368,5276451.157,411046.6231,5276451.425,-32767,32.726983,19.636189,4.034259,4.034259,0,244,120,50,0.345,0.632993,225.42229,0,411046.3656,5276451.171,-0.109626,0.533101,0.002408718,-0.014132977,0.544255947,0.01433677,17,T3,2021,17_A_Alt-2_Poly,TSHE,34.5,Y,16.3,173,0,0,NA,NA,NA,NA,411047.438,5276451.106,30.81777036,25.21411895,-0.924470297,0.851652269,1.256963372,-0.814844297,0.318551269,0.874897788,0.398676,411046.5683,5276451.691,286.610359,32.926321,411046.3668,5276451.164,319.53668,4.034259,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_18.las,Plot_17_Tree_18,1570,1508,62,0,0,0,0,0,0,0,0,0.001,3,0.995264,0.477032,0.749338,0.561508,0.752904,1.10975,0.73969,2.694491,0.625595,0.53,0.424468,0.995264,0.418384,0.077281,0.024513,0.420375,0.184713,0.05859,0.013,0.078,0.1449,0.2998,0.381,0.452,0.5976,0.8335,1.0848,1.357,1.49075,1.6186,2.1202,2.484951,2.89793,0.331532,1.245672,1.437808,147,236,186.630573,183.730159,15.604818,243.510346,0.083613,20,0.33472,3.080399,12.442558,186.630573,8.710629,0.542293,0.998679,0.046673,0.062256,0.114651,153,166,166,172,178,178,185,185,191,191,198,204,204,210,230,33.319273
17,19,17_19_TSHE,411041.258,5276452.639,286.580381,32.725194,19.635116,5.133351,5.133351,0,244,120,50,0.486,0.341928,51.340192,0,411041.4105,5276452.761,411041.4456,5276452.653,-32767,32.724586,19.634751,5.133351,5.133351,0,244,120,50,0.486,0.693269,6.380141,0,411041.4896,5276453.047,-0.187591,-0.014133,-0.079091006,-0.285632848,0.188122633,0.296380686,17,T3,2021,17_A_Alt-2_Poly,TSHE,48.6,Y,15.1,189,0,0,NA,NA,NA,NA,411043.0893,5276452.371,38.54631061,32.0834408,-1.831339578,0.268243941,1.850880726,-1.643748578,0.28237694,1.667826767,0.000608,411041.3518,5276452.646,286.580381,32.72489,411041.45,5276452.904,319.305271,5.133351,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_19.las,Plot_17_Tree_19,1573,1502,71,0,0,0,0,0,0,0,0,0,3,1.057514,0,0.793816,0.630145,0.750644,1.056,0.682622,2.462505,0.661767,0.548,0.827,1.057514,0.443958,0.079625,0.029306,0.419812,0.179353,0.066011,0.009,0.054,0.12,0.3108,0.485,0.572,0.6888,0.827,1.0936,1.3944,1.541,1.8386,2.322,2.586,2.8962,0.352505,1.32215,1.521439,140,249,187.875397,184.984127,16.488634,271.87505,0.087764,20,0.629827,3.802468,12.67733,187.875397,8.991412,0.960836,1.517805,0.047858,0.106862,0.168806,153,166,172,172,178,178,185,185,191,198,198,198,210,223,236,35.483201
17,3,17_3_PSME,411047.0425,5276480.213,273.229324,33.456695,20.074017,4.571826,4.571826,0,244,120,50,0.429,0.887372,290.446035,0,411046.557,5276480.394,411046.9892,5276480.193,-32767,33.41528,20.049168,4.571826,4.571826,0,244,120,50,0.429,0.831239,296.303909,0,411046.5546,5276480.408,0.053336,0.019684001,0.002408626,-0.014132047,0.056852342,0.014335837,17,T3,2021,17_A_Alt-2_Poly,PSME,42.9,Y,12.3,6,0,0,NA,NA,NA,NA,411046.7372,5276479.517,33.01114429,28.5739097,0.305299902,0.69553069,0.759586053,0.251963902,0.675846689,0.721286736,0.041415,411047.0158,5276480.203,273.229324,33.4359875,411046.5558,5276480.401,306.6653115,4.571826,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_3.las,Plot_17_Tree_3,1555,1521,34,0,0,0,0,0,0,0,0,0.001,3,0.89608,0.239016,0.661483,0.43756,0.738197,1.0005,0.763096,2.711455,0.544455,0.441,0.487984,0.89608,0.368333,0.070209,0.02664,0.41105,0.190612,0.072326,0.016,0.0727,0.1502,0.2916,0.3625,0.4412,0.597,0.727,0.9134,1.1776,1.363,1.5276,1.896,2.2524,2.518359,0.298459,1.113659,1.283773,140,255,186.046302,183.809524,17.248854,297.522951,0.092713,26,0.687481,3.158606,13.675999,186.046302,9.530551,1.400984,1.119005,0.051227,0.146999,0.117412,159,166,166,172,172,178,178,185,185,191,198,204,210,217,236,34.513572
17,34,17_34_PSME,411033.949,5276468.484,279.385633,30.769963,18.461978,4.083437,4.083437,0,244,120,50,0.36,0.585067,121.464144,0,411034.217,5276468.32,411034.6052,5276468.032,-32767,30.501177,18.300706,4.083437,4.083437,0,244,120,50,0.36,0.461507,304.009526,0,411034.4016,5276468.169,-0.656245,0.452283001,-0.184591054,0.1508674,0.797005278,0.238400565,17,T3,2021,17_A_Alt-2_Poly,PSME,36,Y,10.6,270,0,0,NA,NA,NA,NA,411034.8515,5276467.285,29.00690067,25.52148031,-0.9025,1.19915,1.500822099,-0.246255,0.746866999,0.78641709,0.268786,411034.2771,5276468.258,279.385633,30.63557,411034.3093,5276468.245,310.021203,4.083437,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_34.las,Plot_17_Tree_34,1963,1889,73,1,0,0,0,0,0,0,0,0,3,1.126475,0.190476,0.743624,0.552977,0.660134,1.1165,0.455396,2.232246,0.628803,0.548,0.809524,1.126475,0.423093,0.049476,0.0179,0.37559,0.116938,0.042308,0.039,0.1362,0.211,0.358,0.5335,0.639,0.7888,1,1.294,1.4844,1.65,1.862,2.1656,2.5747,2.762,0.375492,1.349682,1.516035,147,242,183.903719,177.15873,15.140504,229.234864,0.082328,19,0.57497,3.291688,11.929382,183.903719,8.374322,0.928071,1.106618,0.045536,0.110823,0.132144,153,166,166,172,172,172,178,185,185,191,191,198,204,210,223,39.76858
17,36,17_36_TSHE,411031.189,5276472.447,277.225674,27.49239,16.495435,3.511263,3.511263,0,244,120,50,0.288,0.856036,284.306904,0,411030.791,5276472.548,411031.0555,5276472.422,-32767,27.490204,16.494123,3.511263,3.511263,0,244,120,50,0.288,0.890533,284.898888,0,411030.6426,5276472.532,0.133517,0.024719999,0.148408681,0.0163666,0.13578611,0.149308413,17,T3,2021,17_A_Alt-2_Poly,TSHE,28.8,Y,14.7,287,0,0,NA,NA,NA,NA,411031.3938,5276471.583,27.09782486,21.94539437,-0.204820087,0.863785939,0.887737245,-0.338337087,0.83906594,0.904711908,0.002186,411031.1222,5276472.434,277.225674,27.491297,411030.7168,5276472.54,304.716971,3.511263,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_36.las,Plot_17_Tree_36,1799,1590,202,7,0,0,0,0,0,0,0,0,3,1.106091,1.142857,0.695629,0.483899,0.628907,0.9345,0.565164,2.976686,0.546814,0.444,0.472857,1.106091,0.389569,0.040805,0.046492,0.352203,0.104745,0.119343,0.015,0.0928,0.1688,0.4826,0.6285,0.7388,0.8964,1.035,1.186,1.3432,1.563,1.724,1.9982,2.5309,2.8991,0.368697,1.306548,1.465616,147,255,187.554197,184.714286,16.66373,277.679903,0.088848,26,0.459645,2.818514,13.640273,187.554197,9.359435,0.902499,0.815872,0.049903,0.096427,0.087171,159,166,166,172,172,178,178,185,191,198,198,204,210,217,230,37.142764
17,38,17_38_TSHE,411033.6095,5276473.818,276.842923,33.063327,19.837996,4.897102,4.897102,0,244,120,50,0.453,0.801514,180.371643,0,411033.6065,5276473.356,411033.5966,5276473.795,-32767,33.047269,19.828361,4.897102,4.897102,0,244,120,50,0.453,0.902973,151.688067,0,411033.8436,5276473.336,0.012909,0.023367,-0.237090927,0.019366863,0.026695673,0.237880607,17,T3,2021,17_A_Alt-2_Poly,TSHE,45.3,Y,12.7,295,0,0,NA,NA,NA,NA,411033.9414,5276472.652,36.89341931,30.60688822,-0.331891105,1.16589808,1.212216993,-0.344800105,1.14253108,1.193425482,0.016058,411033.603,5276473.806,276.842923,33.055298,411033.725,5276473.346,309.898221,4.897102,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_38.las,Plot_17_Tree_38,2553,2434,119,0,0,0,0,0,0,0,0,0,3,0.998528,0.428571,0.717471,0.514765,0.718529,1.083,0.730311,2.671907,0.59308,0.494,0.420429,0.998528,0.400852,0.072641,0.026956,0.401443,0.181217,0.067246,0.02352,0.098,0.1822,0.354,0.413,0.483,0.6468,0.838,1.049,1.3432,1.496,1.6286,2.0802,2.449,2.78488,0.332843,1.22948,1.41057,140,249,188.71367,184.984127,17.526644,307.183265,0.092874,20,0.314576,3.271145,13.690177,188.71367,9.732713,0.431402,1.456113,0.051574,0.044325,0.14961,153,159,166,172,178,178,185,191,191,198,198,204,210,217,236,34.822399
17,40,17_40_TSHE,411036.1175,5276477.683,274.935174,33.789999,20.273999,4.436274,4.436274,0,244,120,50,0.393,0.180004,69.601881,0,411036.217,5276477.719,411036.117,5276477.477,-32767,33.666108,20.199665,4.436274,4.436274,0,244,120,50,0.393,0.170986,146.429692,0,411036.1726,5276477.393,0.000464,0.205656,0.044408801,0.326367157,0.205656524,0.329374654,17,T3,2021,17_A_Alt-2_Poly,TSHE,39.3,Y,12.6,315,0,0,NA,NA,NA,NA,411036.542,5276476.194,33.65685583,27.72671489,-0.424454557,1.48810456,1.54745496,-0.424918557,1.28244856,1.351010766,0.123891,411036.1173,5276477.58,274.935174,33.7280535,411036.1948,5276477.556,308.6632275,4.436274,H:\T3_DroneLidar\Aa\Plots17_18_26_27\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_17_Tree_40.las,Plot_17_Tree_40,1371,1326,44,1,0,0,0,0,0,0,0,0,3,0.984782,0.761905,0.667133,0.445067,0.677443,0.9295,0.646471,2.869495,0.536921,0.455,0.455905,0.984782,0.373918,0.051551,0.037549,0.379696,0.137868,0.100421,0.0167,0.06,0.131,0.363,0.4985,0.601,0.748,0.869,1.024,1.286,1.428,1.516,1.963,2.2735,2.764101,0.328261,1.189343,1.350072,140,255,187.630926,189.285714,17.35615,301.235948,0.092502,20,0.655105,3.907365,13.465934,187.630926,9.517223,0.852791,1.420479,0.050723,0.089605,0.149254,153,159,166,172,178,178,185,185,191,198,198,198,210,217,236,34.59087
